"time","people_amount"
"1758526792.9202",4
"1758526797.9429",3
"1758526802.957",2
"1758526807.9877",2
"1758526813.0103",3
"1758526818.0328",4
"1758526823.0546",2
"1758526828.0736",3
"1758526833.0995",3
"1758526838.1312",3
"1758526843.1679",3
"1758526848.1951",3
"1758526853.2152",3
"1758526858.2411",3
"1758526863.2693",3
"1758526868.2902",3
"1758526871.304",4
"1758526882.498",4
"1758526887.5203",2
"1758526892.5506",2
"1758526896.5746",3
"1758526903.7259",3
"1758526908.7477",3
"1758526913.7691",3
"1758526918.7934",3
"1758526923.8161",5
"1758526928.8405",4
"1758526933.8698",4
"1758526938.8875",4
"1758526943.9089",4
"1758526948.9385",5
"1758526953.9695",2
"1758526958.9895",2
"1758526964.0195",3
"1758526969.0497",2
"1758526974.0742",2
"1758526979.1072",2
"1758526984.1379",2
"1758526989.1642",2
"1758526994.1951",2
"1758526999.2239",2
"1758527004.2494",6
"1758527009.277",4
"1758527014.3049",5
"1758527019.3334",4
"1758527024.3602",4
"1758527029.336",4
"1758527035.4024",5
"1758527040.4264",6
"1758527045.4535",6
"1758527048.4718",3
"1758527055.6193",3
"1758527060.7108",3
"1758527065.7274",4
"1758527070.749",4
"1758527075.7657",4
"1758527080.7947",3
"1758527085.817",3
"1758527090.8353",4
"1758527095.8684",4
"1758527100.8925",3
"1758527105.9116",4
"1758527110.9265",3
"1758527115.9422",4
"1758527120.9608",2
"1758527125.9824",2
"1758527131.0084",3
"1758527136.0268",3
"1758527141.0423",2
"1758527146.0618",2
"1758527151.0906",2
"1758527156.1072",2
"1758527161.1266",2
"1758527166.1524",2
"1758527171.1749",2
"1758527176.1977",2
"1758527182.2404",2
"1758527187.2707",2
"1758527192.2919",1
"1758527197.3153",1
"1758527200.3269",2
"1758527207.4695",2
"1758527212.5595",2
"1758527217.5801",2
"1758527222.5931",2
"1758527227.6126",1
"1758527232.6534",3
"1758527237.6785",2
"1758527242.7073",1
"1758527247.7293",2
"1758527252.7493",1
"1758527257.7767",1
"1758527262.7987",1
"1758527267.8252",1
"1758527272.8439",1
"1758527277.8607",1
"1758527282.8845",1
"1758527287.918",1
"1758527292.9422",1
"1758527297.9634",1
"1758527302.9865",1
"1758527308.0084",1
"1758527313.0274",1
"1758527318.0467",1
"1758527323.067",1
