"time","people_amount"
"1759108360.3858",0
"1759108361.5893",0
"1759108370.6913",0
"1759108375.7103",0
"1759108380.7241",0
"1759108385.7355",0
"1759108390.7494",0
"1759108395.7633",0
"1759108400.7778",0
"1759108405.7936",0
"1759108410.8033",0
"1759108415.8225",0
"1759108420.84",0
"1759108425.8595",0
"1759108430.8857",0
"1759108435.9161",0
"1759108440.9355",0
"1759108445.9589",0
"1759108450.9907",0
"1759108456.0146",0
"1759108461.059",0
"1759108466.0879",0
"1759108471.1152",0
"1759108476.1447",0
"1759108481.1661",0
"1759108486.1892",0
"1759108488.2052",0
"1759108499.4628",0
"1759108504.498",0
"1759108509.5147",0
"1759108514.5357",0
"1759108522.5792",0
"1759108527.5928",0
"1759108532.6202",0
"1759108537.6674",0
"1759108542.6916",0
"1759108547.703",0
"1759108552.7167",0
"1759108557.7259",0
"1759108562.7471",0
"1759108567.765",0
"1759108572.7864",0
"1759108577.7978",0
"1759108582.8271",0
"1759108587.8507",0
"1759108592.8697",0
"1759108597.9077",0
"1759108602.925",0
"1759108607.9486",0
"1759108612.9728",0
"1759108618.0001",0
"1759108623.03",0
"1759108628.0562",0
"1759108633.0699",0
"1759108638.0857",0
"1759108642.0954",0
"1759108651.0983",0
"1759108656.1285",0
"1759108661.162",0
"1759108666.1852",0
"1759108670.2431",0
"1759108675.2806",0
"1759108680.3055",0
"1759108685.334",0
"1759108690.369",0
"1759108695.3956",0
"1759108700.4227",0
"1759108705.449",0
"1759108710.4708",0
"1759108715.492",0
"1759108720.5273",0
"1759108725.5481",0
"1759108730.5681",0
"1759108735.5854",0
"1759108740.6098",0
"1759108745.6384",0
"1759108750.6671",0
"1759108755.6923",0
"1759108760.7184",0
"1759108765.7498",0
"1759108770.7715",0
"1759108775.8005",0
"1759108780.8384",0
"1759108785.8597",0
"1759108790.898",0
"1759108793.913",0
"1759108802.9233",0
"1759108807.9376",0
"1759108812.9636",0
"1759108817.9888",0
"1759108822.0452",0
"1759108827.0782",0
"1759108832.1082",0
"1759108837.1389",0
"1759108842.1604",0
"1759108847.1943",0
"1759108852.2318",0
"1759108857.265",0
"1759108862.2966",0
"1759108867.3323",0
"1759108872.3588",0
"1759108877.3942",0
"1759108882.429",0
"1759108887.4502",0
"1759108892.4792",0
"1759108897.5094",0
"1759108903.5331",0
"1759108908.5478",0
"1759108913.5655",0
"1759108918.5887",0
"1759108923.6328",0
"1759108928.6404",0
"1759108933.652",0
"1759108938.6668",0
"1759108943.6784",0
"1759108945.6902",0
"1759108954.6971",0
"1759108959.7126",0
"1759108965.7199",0
"1759108970.7445",0
"1759108978.8878",0
"1759108983.897",0
"1759108988.9271",0
"1759108993.9404",0
"1759108998.9576",0
"1759109003.9822",0
"1759109009.0062",0
"1759109014.0309",0
"1759109019.0416",0
"1759109024.066",0
"1759109029.09",0
"1759109034.0974",0
"1759109039.1065",0
"1759109044.1324",0
"1759109049.1472",0
"1759109054.1696",0
"1759109059.1858",0
"1759109064.2034",0
"1759109069.2194",0
"1759109074.2334",0
"1759109079.2484",0
"1759109084.2605",0
"1759109089.2695",0
"1759109094.2804",0
"1759109098.4419",0
"1759109107.4849",0
"1759109112.5145",0
"1759109117.5532",0
"1759109122.5703",0
"1759109130.7129",0
"1759109135.7177",0
"1759109140.7324",0
"1759109145.7579",0
"1759109150.7798",0
"1759109155.8",0
"1759109160.8184",0
"1759109165.8405",0
"1759109170.8476",0
"1759109175.8651",0
"1759109180.8757",0
"1759109185.8898",0
"1759109190.8991",0
"1759109195.9255",0
"1759109200.9389",0
"1759109205.9714",0
"1759109210.9963",0
"1759109216.0125",0
"1759109221.02",0
"1759109226.0427",0
"1759109231.0648",0
"1759109236.0791",0
"1759109241.1032",0
"1759109246.1215",0
"1759109250.1411",0
"1759109259.1771",0
"1759109264.193",0
"1759109269.2099",0
"1759109274.2473",0
"1759109278.2865",0
"1759109283.3915",0
"1759109288.4263",0
"1759109293.445",0
"1759109298.4662",0
"1759109303.4805",0
"1759109308.4987",0
"1759109313.5199",0
"1759109318.5402",0
"1759109323.5511",0
"1759109328.5597",0
"1759109333.5758",0
"1759109338.595",0
"1759109343.6067",0
"1759109348.6235",0
"1759109353.6339",0
"1759109358.6477",0
"1759109363.665",0
"1759109368.6751",0
"1759109373.6881",0
"1759109378.7068",0
"1759109383.7238",0
"1759109388.738",0
"1759109393.7493",0
"1759109398.7644",0
"1759109401.7774",0
"1759109410.798",0
"1759109415.8064",0
"1759109420.8271",0
"1759109425.8443",0
"1759109429.8894",0
"1759109435.0622",0
"1759109440.0809",0
"1759109445.088",0
"1759109450.1079",0
"1759109455.1291",0
"1759109460.1456",0
"1759109465.1561",0
"1759109470.162",0
"1759109475.1883",0
"1759109480.2138",0
"1759109485.2307",0
"1759109490.2664",0
"1759109495.2971",0
"1759109500.3203",0
"1759109505.3372",0
"1759109510.3651",0
"1759109515.404",0
"1759109520.4241",0
"1759109525.4538",0
"1759109530.4763",0
"1759109535.4909",0
